context_id,role,pred,gold
5244601f0de9aa863181c6c36eac0656,司法行为-拘捕-时间,['9月21日'],['9月21日']
5244601f0de9aa863181c6c36eac0656,司法行为-拘捕-被拘捕者,['天津某足球俱乐部运动员张某'],['天津天海队长、现役国脚张鹭']
5244601f0de9aa863181c6c36eac0656,司法行为-拘捕-拘捕者,[],['天津市公安局河东分局']
1190c396f1f434c0712b9f9079f16490,司法行为-拘捕-拘捕者,['民警'],['民警']
1190c396f1f434c0712b9f9079f16490,司法行为-拘捕-被拘捕者,['醉酒男子'],['醉酒男子']
1190c396f1f434c0712b9f9079f16490,司法行为-拘捕-时间,[],[]
654460a7b61fcbf84c71c3756c798e02,司法行为-拘捕-被拘捕者,['老师'],['老师']
654460a7b61fcbf84c71c3756c798e02,组织关系-解雇-被解雇人员,['校长'],['校长']
654460a7b61fcbf84c71c3756c798e02,司法行为-拘捕-拘捕者,[],[]
654460a7b61fcbf84c71c3756c798e02,司法行为-拘捕-时间,[],[]
654460a7b61fcbf84c71c3756c798e02,组织关系-解雇-时间,[],[]
654460a7b61fcbf84c71c3756c798e02,组织关系-解雇-解雇方,[],[]
a8e16fca09f359a5d2dea78368485a3d,司法行为-拘捕-时间,['7月19日凌晨'],['7月19日凌晨']
a8e16fca09f359a5d2dea78368485a3d,司法行为-拘捕-被拘捕者,['传销人员68##7人'],[]
a8e16fca09f359a5d2dea78368485a3d,司法行为-拘捕-拘捕者,[],[]
5e6f7615510d8f88e9986c77c4260376,司法行为-拘捕-拘捕者,['绵竹市公安局'],['绵竹市公安局']
5e6f7615510d8f88e9986c77c4260376,司法行为-拘捕-被拘捕者,['7名犯罪嫌疑人'],['7名犯罪嫌疑人']
5e6f7615510d8f88e9986c77c4260376,司法行为-拘捕-时间,[],[]
020aa03cc04751b5c8ce8bec5e656b2e,司法行为-拘捕-拘捕者,['警方'],['警方']
020aa03cc04751b5c8ce8bec5e656b2e,司法行为-拘捕-被拘捕者,[],['外型甜美的21岁女生高冈由佳']
020aa03cc04751b5c8ce8bec5e656b2e,司法行为-拘捕-时间,[],[]
e788b397f99b4d2de5ab9b59ecf28297,司法行为-拘捕-被拘捕者,['造谣传谣者'],['造谣传谣者']
e788b397f99b4d2de5ab9b59ecf28297,人生-死亡-时间,[],[]
e788b397f99b4d2de5ab9b59ecf28297,司法行为-拘捕-拘捕者,[],[]
e788b397f99b4d2de5ab9b59ecf28297,人生-死亡-死者年龄,[],[]
e788b397f99b4d2de5ab9b59ecf28297,司法行为-拘捕-时间,[],[]
e788b397f99b4d2de5ab9b59ecf28297,人生-死亡-死者,[],[]
e788b397f99b4d2de5ab9b59ecf28297,灾害/意外-车祸-地点,['日照'],[]
e788b397f99b4d2de5ab9b59ecf28297,灾害/意外-车祸-死亡人数,['五人'],[]
e788b397f99b4d2de5ab9b59ecf28297,灾害/意外-车祸-时间,[],[]
e788b397f99b4d2de5ab9b59ecf28297,人生-死亡-地点,['日照'],[]
e788b397f99b4d2de5ab9b59ecf28297,灾害/意外-车祸-受伤人数,[],[]
074d238a9ff0351a9bd9388a9209444f,司法行为-拘捕-时间,['近日'],['近日']
074d238a9ff0351a9bd9388a9209444f,司法行为-拘捕-拘捕者,['冷水江市检察院'],['冷水江市检察院']
074d238a9ff0351a9bd9388a9209444f,司法行为-拘捕-被拘捕者,['涉恶犯罪嫌疑人张某高'],['涉恶犯罪嫌疑人张某高']
6488efa91e8a2a79ebe9f14e7fcbd591,司法行为-拘捕-被拘捕者,['博士'],"['博士', '女友']"
6488efa91e8a2a79ebe9f14e7fcbd591,司法行为-拘捕-拘捕者,[],[]
6488efa91e8a2a79ebe9f14e7fcbd591,司法行为-拘捕-时间,[],[]
bccf7298ba9a42c59d3dfcbafa9f3be3,司法行为-拘捕-拘捕者,['公安机关'],['公安机关']
bccf7298ba9a42c59d3dfcbafa9f3be3,司法行为-拘捕-被拘捕者,['该案犯罪嫌疑人李勇、汪书坤、叶祥军等三人'],"['犯罪嫌疑人李勇', '汪书坤', '叶祥军']"
bccf7298ba9a42c59d3dfcbafa9f3be3,司法行为-拘捕-时间,[],[]
f4780a4431ec285a183881991269df6e,司法行为-拘捕-拘捕者,['沾化区人民检察院'],['沾化区人民检察院']
f4780a4431ec285a183881991269df6e,司法行为-拘捕-被拘捕者,['侯涛'],['侯涛']
f4780a4431ec285a183881991269df6e,司法行为-拘捕-时间,[],[]
091b2f97e580c4df0b6ad6083e0e5eaf,司法行为-拘捕-被拘捕者,['男子'],['男子']
091b2f97e580c4df0b6ad6083e0e5eaf,司法行为-拘捕-拘捕者,['民警'],[]
091b2f97e580c4df0b6ad6083e0e5eaf,司法行为-拘捕-时间,[],[]
8582108fe01612298f6821fbac4b468c,司法行为-拘捕-被拘捕者,['嫌疑男子黄某'],['嫌疑男子黄某']
8582108fe01612298f6821fbac4b468c,司法行为-拘捕-拘捕者,['广东省佛山市公安局禅城分局'],['广东省佛山市公安局禅城分局']
8582108fe01612298f6821fbac4b468c,司法行为-拘捕-时间,['近日'],[]
bc889d1d7fa7c203a1790024f062b70f,司法行为-拘捕-时间,['7月31日'],['7月31日']
bc889d1d7fa7c203a1790024f062b70f,司法行为-拘捕-拘捕者,['公安机关处'],['公安机关']
bc889d1d7fa7c203a1790024f062b70f,司法行为-拘捕-被拘捕者,['李某'],['李某']
20627ea419de4895d7e9adaed3204f9d,司法行为-拘捕-被拘捕者,['其祖父刘某增'],['祖父刘某增']
20627ea419de4895d7e9adaed3204f9d,司法行为-拘捕-拘捕者,['山东新泰公安局'],['山东新泰公安局']
20627ea419de4895d7e9adaed3204f9d,司法行为-拘捕-时间,[],[]
38dbcf9115ee6f02de983ab78adf8cfa,司法行为-拘捕-被拘捕者,['嫌疑人'],['嫌疑人']
38dbcf9115ee6f02de983ab78adf8cfa,司法行为-拘捕-拘捕者,['警方'],['警方']
38dbcf9115ee6f02de983ab78adf8cfa,司法行为-拘捕-时间,[],[]
07dfc3d5b5a42136f5a1e37ba93afb71,司法行为-拘捕-被拘捕者,['骗子'],['骗子']
07dfc3d5b5a42136f5a1e37ba93afb71,司法行为-拘捕-拘捕者,[],[]
07dfc3d5b5a42136f5a1e37ba93afb71,司法行为-拘捕-时间,[],[]
5fa84553fefc39bb239ca457afa44fa5,司法行为-拘捕-拘捕者,['警方'],['警方']
5fa84553fefc39bb239ca457afa44fa5,司法行为-拘捕-被拘捕者,['高薪it男'],['高薪it男']
5fa84553fefc39bb239ca457afa44fa5,司法行为-拘捕-时间,[],[]
2a59cf0635298801b3301a74741c8b6f,司法行为-拘捕-被拘捕者,['祖父'],['活埋婴儿案祖父']
2a59cf0635298801b3301a74741c8b6f,司法行为-拘捕-拘捕者,[],[]
2a59cf0635298801b3301a74741c8b6f,司法行为-拘捕-时间,[],[]
7592b344b3488f34051500fd4685e2fa,司法行为-拘捕-被拘捕者,['该男子'],['男子']
7592b344b3488f34051500fd4685e2fa,司法行为-拘捕-拘捕者,['北京铁路警方'],['北京铁路警方']
7592b344b3488f34051500fd4685e2fa,司法行为-拘捕-时间,[],[]
20b67cb973706b4422a2ec48ddb9d351,司法行为-拘捕-时间,['截止5月3日18时'],['日前']
20b67cb973706b4422a2ec48ddb9d351,司法行为-拘捕-拘捕者,[''],['各地公安机关']
20b67cb973706b4422a2ec48ddb9d351,司法行为-拘捕-被拘捕者,['犯罪嫌疑人88名'],['犯罪嫌疑人88名']
1af9f9bf442552adf2cf85b0ce624fbb,司法行为-拘捕-拘捕者,['扬州市广陵公安分局'],['扬州市广陵公安分局']
1af9f9bf442552adf2cf85b0ce624fbb,司法行为-拘捕-被拘捕者,['犯罪嫌疑人4人'],['犯罪嫌疑人4人']
1af9f9bf442552adf2cf85b0ce624fbb,司法行为-拘捕-时间,[],[]
640d20eca98aeb71f02e936828092547,司法行为-拘捕-拘捕者,['香港警方'],['香港警方']
640d20eca98aeb71f02e936828092547,司法行为-拘捕-被拘捕者,[],[]
640d20eca98aeb71f02e936828092547,司法行为-拘捕-时间,[],[]
9e7c8ebda69038e6e895e264fe2f1ee0,司法行为-拘捕-被拘捕者,['2名嫌疑人'],['2名嫌疑人']
9e7c8ebda69038e6e895e264fe2f1ee0,司法行为-拘捕-拘捕者,[],[]
9e7c8ebda69038e6e895e264fe2f1ee0,司法行为-拘捕-时间,[],[]
4bb02972f4d44a67aa2a745dba1deb05,司法行为-拘捕-被拘捕者,['王佐良涉黑犯罪集团14名成员'],['王佐良涉黑犯罪集团14名成员']
4bb02972f4d44a67aa2a745dba1deb05,司法行为-入狱-入狱者,['王佐良涉黑犯罪集团14名成员'],"['王佐良涉黑犯罪集团14名成员', '主犯']"
4bb02972f4d44a67aa2a745dba1deb05,司法行为-入狱-刑期,['无期徒刑'],['无期徒刑']
4bb02972f4d44a67aa2a745dba1deb05,司法行为-拘捕-拘捕者,[],[]
4bb02972f4d44a67aa2a745dba1deb05,司法行为-拘捕-时间,[],[]
4bb02972f4d44a67aa2a745dba1deb05,司法行为-入狱-时间,[],[]
c48869f8bde506914568acf706cef49c,司法行为-拘捕-被拘捕者,['海门镇[UNK]2019##101##3[UNK]命案犯罪嫌疑人'],['海门镇[UNK]2019##101##3[UNK]命案犯罪嫌疑人']
c48869f8bde506914568acf706cef49c,司法行为-拘捕-拘捕者,[],[]
c48869f8bde506914568acf706cef49c,司法行为-拘捕-时间,[],[]
84328537a8b38be680a7d9aa765a5ff8,司法行为-拘捕-被拘捕者,['男子'],['男子']
84328537a8b38be680a7d9aa765a5ff8,司法行为-拘捕-拘捕者,['居民'],[]
84328537a8b38be680a7d9aa765a5ff8,司法行为-拘捕-时间,[],[]
c3c249d7999f1484c268290f633d9630,司法行为-拘捕-被拘捕者,['许某'],['许某']
c3c249d7999f1484c268290f633d9630,司法行为-拘捕-时间,['9月14日'],['9月14日']
c3c249d7999f1484c268290f633d9630,司法行为-拘捕-拘捕者,['民警'],[]
dfcaeb17ed8394f9bb55bd28cbf19323,司法行为-拘捕-拘捕者,['警方'],['警方']
dfcaeb17ed8394f9bb55bd28cbf19323,司法行为-拘捕-被拘捕者,['吉尔吉斯斯坦前总统阿坦巴耶夫'],['吉尔吉斯斯坦前总统阿坦巴耶夫']
dfcaeb17ed8394f9bb55bd28cbf19323,司法行为-拘捕-时间,['8日晚'],['8日晚']
edc12fae34fbcbf03ea16647cbe4534c,司法行为-拘捕-被拘捕者,[],['项目负责人']
edc12fae34fbcbf03ea16647cbe4534c,司法行为-拘捕-拘捕者,[],[]
edc12fae34fbcbf03ea16647cbe4534c,司法行为-拘捕-时间,[],[]
72b1b983937a3e62bf7d117e2c86eb16,司法行为-拘捕-被拘捕者,['情侣'],['情侣']
72b1b983937a3e62bf7d117e2c86eb16,司法行为-拘捕-拘捕者,[],[]
72b1b983937a3e62bf7d117e2c86eb16,司法行为-拘捕-时间,[],[]
e6e1a6304ac6f72aca1dd2cea189901c,司法行为-拘捕-时间,['6月9日'],['6月9日']
e6e1a6304ac6f72aca1dd2cea189901c,司法行为-拘捕-拘捕者,['江苏南京火车站派出所民警'],['江苏南京火车站派出所民警']
e6e1a6304ac6f72aca1dd2cea189901c,司法行为-拘捕-被拘捕者,['一名男子贾某'],['一名男子贾某']
359c6eedc4efaf8b7efca13184556bed,司法行为-拘捕-时间,['上周末'],['上周末']
359c6eedc4efaf8b7efca13184556bed,司法行为-拘捕-拘捕者,['香港警方'],['香港警方']
359c6eedc4efaf8b7efca13184556bed,司法行为-拘捕-被拘捕者,[],[]
bd7ff74858931b7f1f8a9e3423996a75,司法行为-拘捕-被拘捕者,['知名王姓导演'],['知名王姓导演']
bd7ff74858931b7f1f8a9e3423996a75,司法行为-拘捕-拘捕者,[],[]
bd7ff74858931b7f1f8a9e3423996a75,司法行为-拘捕-时间,[],[]
eb575374fcb42048336877b3ca6f98e4,司法行为-拘捕-拘捕者,['警方'],['警方']
eb575374fcb42048336877b3ca6f98e4,司法行为-拘捕-被拘捕者,['4人'],['4人']
eb575374fcb42048336877b3ca6f98e4,司法行为-拘捕-时间,[],[]
aa3f0b12e1aea8a8d5ea037110409b69,司法行为-拘捕-时间,['近日'],['近日']
aa3f0b12e1aea8a8d5ea037110409b69,司法行为-拘捕-拘捕者,[],['邓州市公安局合指中心民警张红宝']
aa3f0b12e1aea8a8d5ea037110409b69,司法行为-拘捕-被拘捕者,['网上逃犯'],['网上逃犯']
d5c19a9f907aecd6e7e029a91de6a32b,司法行为-拘捕-被拘捕者,['市北区某幼儿园一外籍教师'],['市北区某幼儿园一外籍教师']
d5c19a9f907aecd6e7e029a91de6a32b,司法行为-拘捕-拘捕者,['青岛市市北区检察院'],[]
d5c19a9f907aecd6e7e029a91de6a32b,司法行为-拘捕-时间,[],[]
9ba8ba0a875064362000823c657e1304,司法行为-拘捕-时间,['近日'],['近日']
9ba8ba0a875064362000823c657e1304,司法行为-拘捕-被拘捕者,['犯罪嫌疑人8名'],['犯罪嫌疑人']
9ba8ba0a875064362000823c657e1304,司法行为-拘捕-拘捕者,['青岛海关'],['青岛海关']
e957ccb21141699cb7ce9ba925125d17,司法行为-拘捕-被拘捕者,['涉黑涉恶人员46##1名'],['涉黑涉恶人员46##1名']
e957ccb21141699cb7ce9ba925125d17,司法行为-拘捕-拘捕者,[],[]
e957ccb21141699cb7ce9ba925125d17,司法行为-拘捕-时间,[],[]
1609464f45124e09edacd7cda164f67b,司法行为-拘捕-时间,"['近日', '日前']",['日前']
1609464f45124e09edacd7cda164f67b,司法行为-拘捕-拘捕者,['重庆市公安机关'],['重庆市公安机关']
1609464f45124e09edacd7cda164f67b,司法行为-拘捕-被拘捕者,['涉案人员40名'],['涉案人员']
44ac5b5b9c98f1dca13ceed7704d90a1,司法行为-拘捕-被拘捕者,['芒果tv签约女星'],['芒果tv签约女星']
44ac5b5b9c98f1dca13ceed7704d90a1,司法行为-拘捕-拘捕者,['民警'],['民警']
44ac5b5b9c98f1dca13ceed7704d90a1,司法行为-拘捕-时间,[],[]
8961edb5b0e0bd838b47de5fc4ab7419,司法行为-拘捕-被拘捕者,['繁昌28岁男子'],['繁昌28岁男子']
8961edb5b0e0bd838b47de5fc4ab7419,司法行为-拘捕-拘捕者,[],[]
8961edb5b0e0bd838b47de5fc4ab7419,司法行为-拘捕-时间,[],[]
5c16f69a083199afc49e5279f59c4638,司法行为-拘捕-拘捕者,['民警'],['宿州市三八派出所']
5c16f69a083199afc49e5279f59c4638,司法行为-拘捕-被拘捕者,[],['周某']
5c16f69a083199afc49e5279f59c4638,司法行为-拘捕-时间,[],[]
4ecb0e85c468ec796268869fe060b579,司法行为-拘捕-被拘捕者,['闺女'],['闺女']
4ecb0e85c468ec796268869fe060b579,司法行为-拘捕-拘捕者,[],[]
4ecb0e85c468ec796268869fe060b579,司法行为-拘捕-时间,[],[]
accf4e3eabc723839f09b502433633a3,司法行为-拘捕-时间,['近日'],['近日']
accf4e3eabc723839f09b502433633a3,司法行为-拘捕-拘捕者,['忻州市河曲县公安局刑侦大队'],['忻州市河曲县公安局刑侦大队']
accf4e3eabc723839f09b502433633a3,司法行为-拘捕-被拘捕者,['犯罪嫌疑人李某'],['犯罪嫌疑人李某（男，17岁，陕西省西安市人）']
53bf52eff6f5328a5cc043b10accab13,司法行为-拘捕-拘捕者,['贵阳警方'],['贵阳警方']
53bf52eff6f5328a5cc043b10accab13,司法行为-拘捕-被拘捕者,['10名[UNK]高管[UNK]'],['10名[UNK]高管[UNK]']
53bf52eff6f5328a5cc043b10accab13,司法行为-拘捕-时间,[],[]
7cdac3379c1c0a6049fd11c611fb1f22,司法行为-拘捕-时间,['近日'],['近日']
7cdac3379c1c0a6049fd11c611fb1f22,司法行为-拘捕-被拘捕者,['陕西西乡县公安局长席兴东和县检察院检察长王建庆等人'],['陕西西乡县公安局长席兴东和县检察院检察长王建庆等人']
7cdac3379c1c0a6049fd11c611fb1f22,司法行为-拘捕-拘捕者,[],[]
7f0999884d948fa3a26c8298c2ef2857,司法行为-拘捕-被拘捕者,['涉事男子'],['涉事男子']
7f0999884d948fa3a26c8298c2ef2857,司法行为-拘捕-拘捕者,[],[]
7f0999884d948fa3a26c8298c2ef2857,司法行为-拘捕-时间,[],[]
1cd88652af10fc53b36609aae40179c6,司法行为-拘捕-拘捕者,['民警'],['民警']
1cd88652af10fc53b36609aae40179c6,司法行为-拘捕-被拘捕者,[],['纹身团伙']
1cd88652af10fc53b36609aae40179c6,司法行为-拘捕-时间,[],[]
0efb40823e210ae4682c144b475a36e6,司法行为-拘捕-被拘捕者,['担保公司法人'],['担保公司法人']
0efb40823e210ae4682c144b475a36e6,司法行为-拘捕-拘捕者,[],[]
0efb40823e210ae4682c144b475a36e6,司法行为-拘捕-时间,[],[]
49afcb176fdf67383fae09ecfce010d0,司法行为-拘捕-被拘捕者,['球队新星罗季翁思-库鲁茨'],['球队新星罗季翁思-库鲁茨']
49afcb176fdf67383fae09ecfce010d0,司法行为-拘捕-拘捕者,[],[]
49afcb176fdf67383fae09ecfce010d0,司法行为-拘捕-时间,['北京时间9月4日'],[]
d6c202b5fa9cdccda3c9b78dc27d8b64,司法行为-拘捕-被拘捕者,['6名犯罪嫌疑人'],['6名犯罪嫌疑人']
d6c202b5fa9cdccda3c9b78dc27d8b64,司法行为-拘捕-拘捕者,[],[]
d6c202b5fa9cdccda3c9b78dc27d8b64,司法行为-拘捕-时间,[],[]
f3797c9e98b6b2ede99adfe606730403,司法行为-拘捕-时间,['近日'],['近日']
f3797c9e98b6b2ede99adfe606730403,司法行为-拘捕-拘捕者,['济南市公安局市中区分局十六里河派出所'],['济南市公安局市中区分局十六里河派出所']
f3797c9e98b6b2ede99adfe606730403,司法行为-拘捕-被拘捕者,['电动车偷盗、销赃嫌疑人两名'],['电动车偷盗、销赃嫌疑人两名']
1f57b6392fc9dea7152288e2eb8525ac,司法行为-拘捕-拘捕者,['济南警方'],['济南警方']
1f57b6392fc9dea7152288e2eb8525ac,司法行为-拘捕-被拘捕者,['袭胸猥亵女性的男子'],['袭胸猥亵女性的男子']
1f57b6392fc9dea7152288e2eb8525ac,司法行为-拘捕-时间,[],[]
ea876245724d1795c897a7a6095f62d9,司法行为-拘捕-被拘捕者,[],['冒用者']
ea876245724d1795c897a7a6095f62d9,司法行为-拘捕-拘捕者,[],[]
ea876245724d1795c897a7a6095f62d9,司法行为-拘捕-时间,[],[]
6a4c8d6b56e2ce9bc515d49097b0ac1f,司法行为-拘捕-被拘捕者,['犯罪嫌疑人韦元佩'],['犯罪嫌疑人韦元佩']
6a4c8d6b56e2ce9bc515d49097b0ac1f,司法行为-拘捕-拘捕者,['广西柳州市融安县警方'],['广西柳州市融安县警方']
6a4c8d6b56e2ce9bc515d49097b0ac1f,司法行为-拘捕-时间,[],['8月5日']
6a4c8d6b56e2ce9bc515d49097b0ac1f,人生-死亡-时间,['8月5日'],[]
6a4c8d6b56e2ce9bc515d49097b0ac1f,人生-死亡-死者年龄,[],[]
6a4c8d6b56e2ce9bc515d49097b0ac1f,人生-死亡-死者,[],[]
6a4c8d6b56e2ce9bc515d49097b0ac1f,人生-死亡-地点,[],[]
3e9f29170b66bbd7dcd9c450c0d62a18,司法行为-拘捕-时间,['22日晚'],['22日晚']
3e9f29170b66bbd7dcd9c450c0d62a18,司法行为-拘捕-拘捕者,['张家口市宣化公安分局'],['张家口市宣化公安分局']
3e9f29170b66bbd7dcd9c450c0d62a18,司法行为-拘捕-被拘捕者,[''],['主要嫌疑人黄某海']
95d6bfed5d1f28095e3c2e1bb0a4ba58,司法行为-拘捕-被拘捕者,['西宁一女子'],['西宁一女子']
95d6bfed5d1f28095e3c2e1bb0a4ba58,司法行为-拘捕-拘捕者,[],[]
95d6bfed5d1f28095e3c2e1bb0a4ba58,司法行为-拘捕-时间,[],[]
8e0fa09ab34f809175b44c7b3d0eca80,司法行为-拘捕-被拘捕者,['[UNK]青年客栈[UNK]无照经营经营者'],['经营者']
8e0fa09ab34f809175b44c7b3d0eca80,司法行为-拘捕-拘捕者,[],[]
8e0fa09ab34f809175b44c7b3d0eca80,司法行为-拘捕-时间,[],[]
e64de03da3735c4c707fe5137ea771e8,司法行为-拘捕-被拘捕者,['25岁网民'],['25岁网民']
e64de03da3735c4c707fe5137ea771e8,司法行为-拘捕-拘捕者,['警方'],['警方']
e64de03da3735c4c707fe5137ea771e8,司法行为-拘捕-时间,[],[]
a6d54df18f2b247a578e6e43e1e3ff99,司法行为-拘捕-被拘捕者,['英国女子'],['英国女子']
a6d54df18f2b247a578e6e43e1e3ff99,司法行为-拘捕-拘捕者,['警察'],['警察']
a6d54df18f2b247a578e6e43e1e3ff99,司法行为-拘捕-时间,[],[]
925505f86b9885bafca61d5ba8dc3fca,司法行为-拘捕-被拘捕者,"['四川彭州籍男子王某', '重庆荣昌籍男子杨某', '两名男子']",['四川彭州籍男子王某与重庆荣昌籍男子杨某']
925505f86b9885bafca61d5ba8dc3fca,司法行为-拘捕-拘捕者,['警方'],[]
925505f86b9885bafca61d5ba8dc3fca,司法行为-拘捕-时间,[],[]
bc48e53d927e6b8d241a2cf0cfc9a6dd,司法行为-拘捕-拘捕者,['江苏南京警方'],['江苏南京警方']
bc48e53d927e6b8d241a2cf0cfc9a6dd,司法行为-拘捕-被拘捕者,['一名31岁太原男子'],['一名31岁太原男子']
bc48e53d927e6b8d241a2cf0cfc9a6dd,司法行为-拘捕-时间,[],[]
00250688f8d306729f71ede66ffd72d7,司法行为-拘捕-时间,['8月27日凌晨'],['8月27日凌晨']
00250688f8d306729f71ede66ffd72d7,司法行为-拘捕-拘捕者,['柳州市公安局鱼峰分局鸡喇派出所'],['柳州市公安局鱼峰分局鸡喇派出所']
00250688f8d306729f71ede66ffd72d7,司法行为-拘捕-被拘捕者,['盗窃嫌疑人3人'],['盗窃嫌疑人3人']
540114cca1dc86410f68b805cf54751a,司法行为-拘捕-时间,['近日'],['近日']
540114cca1dc86410f68b805cf54751a,司法行为-拘捕-拘捕者,['范县公安局刑警大队'],['范县公安局刑警大队']
540114cca1dc86410f68b805cf54751a,司法行为-拘捕-被拘捕者,['1名犯罪嫌疑人李某'],['犯罪嫌疑人李某']
795bbe2411d6970eef2e6740f2ae5f9d,司法行为-拘捕-时间,['5月22日'],['5月22日']
795bbe2411d6970eef2e6740f2ae5f9d,司法行为-拘捕-被拘捕者,['一名裸上身男子'],['一名裸上身男子']
795bbe2411d6970eef2e6740f2ae5f9d,司法行为-拘捕-拘捕者,['警方'],['警方']
945c9c742312ec7cc28cd38ce1b70fde,司法行为-拘捕-被拘捕者,"['女子', '醉酒男子']","['女子', '醉酒男子']"
945c9c742312ec7cc28cd38ce1b70fde,司法行为-拘捕-拘捕者,['民警'],[]
945c9c742312ec7cc28cd38ce1b70fde,司法行为-拘捕-时间,[],[]
bebe7990b5f0b4356d65e30ebfc35c40,司法行为-拘捕-被拘捕者,['[UNK]商界花木兰[UNK]'],['[UNK]商界花木兰[UNK]']
bebe7990b5f0b4356d65e30ebfc35c40,司法行为-拘捕-拘捕者,[],[]
bebe7990b5f0b4356d65e30ebfc35c40,司法行为-拘捕-时间,[],[]
c8a36578a04115d24a9a2172bb520165,司法行为-拘捕-被拘捕者,['一名20岁左右的男孩'],['监视他的其中一名女子']
c8a36578a04115d24a9a2172bb520165,司法行为-拘捕-拘捕者,[],[]
c8a36578a04115d24a9a2172bb520165,司法行为-拘捕-时间,[],[]
575ef9aef0e9cd04e943749c014ca055,司法行为-拘捕-被拘捕者,['2名18岁嫌犯'],['2名18岁嫌犯']
575ef9aef0e9cd04e943749c014ca055,司法行为-拘捕-拘捕者,[],[]
575ef9aef0e9cd04e943749c014ca055,司法行为-拘捕-时间,[],[]
d737c04b1b732259492c9153b06731a6,司法行为-拘捕-拘捕者,['上海警方'],['上海警方']
d737c04b1b732259492c9153b06731a6,司法行为-拘捕-被拘捕者,['廖某强等8名犯罪嫌疑人'],['廖某强等8名犯罪嫌疑人']
d737c04b1b732259492c9153b06731a6,司法行为-拘捕-时间,[],[]
bccbd46d652160bcb03ece7305b5608a,司法行为-拘捕-拘捕者,['上海市人民检察院第一分院'],['上海市人民检察院第一分院']
bccbd46d652160bcb03ece7305b5608a,司法行为-拘捕-时间,['今天'],['今天']
bccbd46d652160bcb03ece7305b5608a,司法行为-拘捕-被拘捕者,"['', '', '', '']","['佘宝庆', '徐伟梧', '葛更祺']"
bccbd46d652160bcb03ece7305b5608a,司法行为-起诉-原告,"['上海市监察委员会', '检察机关']",['检察机关']
bccbd46d652160bcb03ece7305b5608a,司法行为-起诉-被告,"['上海市仪电控股（集团）公司原副董事长兼上海金陵股份有限公司（以下简称[UNK]金陵股份[UNK]）原董事长佘宝庆', '金陵股份原总经理徐伟梧', '金陵股份原总会计师葛更祺']","['上海市仪电控股（集团）公司原副董事长兼上海金陵股份有限公司（以下简称[UNK]金陵股份[UNK]）原董事长佘宝庆', '金陵股份原总经理徐伟梧', '金陵股份原总会计师葛更祺']"
bccbd46d652160bcb03ece7305b5608a,司法行为-起诉-时间,[],[]
ed146e71bfcd89a72b07ccd996ec6449,司法行为-拘捕-拘捕者,['警方'],['警方']
ed146e71bfcd89a72b07ccd996ec6449,司法行为-拘捕-时间,[],['当日']
ed146e71bfcd89a72b07ccd996ec6449,司法行为-拘捕-被拘捕者,['三名西语裔嫌犯假扮成快递员登门送货，进屋将三名华裔捆绑后，洗劫屋内包括现金及各类首饰等财物总价值超12万美元；当地时间10月8日，警方宣布，假冒快递员的53岁嫌犯马特奥(san##ti##ag##omate##o)'],['假冒快递员的53岁嫌犯马特奥(san##ti##ag##omate##o)']
4049f2b4c60ba44df060a72e3515945a,组织关系-退出-退出方,['恒大悍将'],['恒大悍将']
4049f2b4c60ba44df060a72e3515945a,组织关系-退出-原所属组织,['国家队'],['国家队']
4049f2b4c60ba44df060a72e3515945a,组织关系-退出-时间,[],[]
00587ba9fe5581d9df6ce9373f139a9d,组织关系-退出-退出方,['jo##nyj'],['jo##nyj']
00587ba9fe5581d9df6ce9373f139a9d,交往-道歉-道歉者,['小白哥'],['小白哥']
00587ba9fe5581d9df6ce9373f139a9d,组织关系-退出-时间,[],[]
00587ba9fe5581d9df6ce9373f139a9d,交往-道歉-道歉对象,[],[]
00587ba9fe5581d9df6ce9373f139a9d,交往-道歉-时间,[],[]
00587ba9fe5581d9df6ce9373f139a9d,组织关系-退出-原所属组织,[],[]
8b112dc55cffb50ca48dddd93ab5dd4d,组织关系-退出-退出方,['多位大牌球员'],['多位大牌球员']
8b112dc55cffb50ca48dddd93ab5dd4d,组织关系-退出-原所属组织,['美国队'],['美国队']
8b112dc55cffb50ca48dddd93ab5dd4d,组织关系-退出-时间,[],[]
430f85ec6e212672afa6da13cec02e38,组织关系-退出-退出方,['张云雷'],['张云雷']
430f85ec6e212672afa6da13cec02e38,组织关系-退出-原所属组织,['德云社'],['德云社']
430f85ec6e212672afa6da13cec02e38,组织关系-退出-时间,['14年前'],[]
f12cbb9d8dd633b9cc44a45818219e99,组织关系-退出-原所属组织,['tw##it##ch'],['tw##it##ch']
f12cbb9d8dd633b9cc44a45818219e99,组织关系-退出-退出方,"['全球知名主播ni##n##ja', '知名fps主播sh##ro##ud']","['全球知名主播ni##n##ja', '知名fps主播sh##ro##ud']"
f12cbb9d8dd633b9cc44a45818219e99,组织关系-加盟-所加盟组织,['tw##it##ch'],['微软旗下mix##er直播平台']
f12cbb9d8dd633b9cc44a45818219e99,组织关系-加盟-加盟者,['知名fps主播sh##ro##ud'],"['全球知名主播ni##n##ja', '知名fps主播sh##ro##ud']"
f12cbb9d8dd633b9cc44a45818219e99,组织关系-退出-时间,[],[]
f12cbb9d8dd633b9cc44a45818219e99,组织关系-加盟-时间,[],[]
516aaec5381655b24c9187a7375ccaa7,组织关系-退出-退出方,['李宗泫'],['李宗泫']
